genome	patatin_copies
GCA_964556115.1	2
GCA_964556135.1	3
GCA_964556335.1	1
GCA_964556345.1	1
GCA_964556425.1	1
GCA_964556675.1	1
GCA_964556825.1	1
GCA_964556935.1	3
GCA_964557235.1	1
GCA_964557245.1	1
GCA_964557265.1	2
GCA_964557415.1	4
GCA_964558395.1	1
GCA_964558415.1	1
GCA_964558425.1	3
GCA_964558665.1	1
GCA_964558975.1	1
GCA_964559075.1	1
GCA_964559355.1	1
GCA_964559535.1	2
GCA_964559785.1	1
GCA_964559995.1	1
GCA_964560795.1	1
GCA_964560875.1	1
GCA_964561005.1	1
GCA_964561025.1	1
GCA_964561055.1	1
GCA_964561235.1	1
GCA_964561305.1	1
GCA_964561925.1	3
GCA_964562035.1	3
GCA_964562135.1	3
GCA_964562225.1	1
GCA_964562475.1	1
GCA_964562515.1	1
GCA_964562815.1	1
GCA_964563195.1	3
GCA_964563395.1	2
GCA_964563515.1	4
GCA_964563665.1	1
GCA_964563885.1	2
GCA_964563995.1	1
GCA_964564085.1	2
GCA_964564295.1	2
GCA_964564365.1	1
GCA_964564395.1	1
GCA_964564595.1	1
GCA_964564645.1	5
GCA_964564675.1	1
GCA_964564865.1	1
GCA_964565565.1	1
GCA_964565875.1	2
GCA_964565925.1	1
GCA_964565975.1	1
GCA_964566095.1	1
GCA_964566105.1	2
GCA_964566185.1	1
GCA_964566375.1	1
GCA_964566835.1	1
GCA_964567195.1	1
GCA_964567285.1	3
GCA_964567335.1	2
GCA_964567455.1	1
GCA_964567525.1	1
GCA_964567625.1	1
GCA_964567715.1	1
GCA_964568075.1	1
GCA_964568445.1	3
GCA_964568575.1	1
GCA_964568585.1	1
GCA_964568825.1	2
GCA_964568865.1	1
GCA_964568975.1	3
GCA_964569055.1	1
GCA_964569315.1	1
GCA_964569335.1	1
GCA_964569355.1	1
GCA_964569855.1	2
GCA_964569925.1	1
GCA_964570675.1	1
GCA_964570705.1	1
GCA_964570735.1	1
GCA_964570955.1	1
GCA_964571245.1	1
GCA_964571275.1	3
GCA_964571285.1	1
GCA_964571605.1	1
GCA_964571695.1	1
GCA_964572205.1	1
GCA_964572415.1	2
GCA_964572445.1	1
GCA_964572465.1	2
GCA_964573115.1	1
GCA_964573835.1	1
GCA_964574325.1	2
GCA_964574415.1	1
GCA_964574725.1	1
GCA_964574995.1	1
GCA_964575005.1	1
GCA_964575095.1	1
GCA_964575105.1	1
GCA_964575175.1	1
GCA_964575185.1	1
GCA_964575195.1	1
GCA_964575355.1	2
GCA_964575505.1	3
GCA_964575535.1	1
GCA_964575715.1	3
GCA_964575795.1	2
GCA_964575885.1	1
GCA_964575975.1	1
GCA_964576075.1	2
GCA_964576085.1	1
GCA_964576455.1	2
GCA_964576515.1	1
GCA_964576525.1	1
GCA_964576565.1	3
GCA_964576605.1	2
GCA_964576715.1	3
GCA_964576815.1	1
GCA_964577215.1	1
GCA_964577445.1	1
GCA_964577475.1	1
GCA_964578115.1	1
GCA_964578635.1	1
GCA_964578685.1	2
GCA_964578965.1	2
GCA_964579035.1	2
GCA_964579175.1	1
GCA_964579305.1	2
GCA_964579325.1	3
GCA_964579445.1	2
GCA_964579785.1	1
GCA_964580865.1	1
GCA_964580925.1	1
GCA_964581065.1	1
GCA_964581155.1	2
GCA_964581285.1	1
GCA_964581355.1	1
GCA_964581475.1	2
GCA_964581735.1	1
GCA_964581815.1	1
GCA_964581835.1	1
GCA_964582155.1	1
GCA_964582225.1	2
GCA_964582405.1	1
GCA_964582505.1	1
GCA_964583565.1	2
GCA_964583605.1	1
GCA_964583645.1	2
GCA_964583695.1	2
GCA_964583735.1	1
GCA_964583865.1	1
GCA_964584075.1	1
GCA_964584105.1	1
GCA_964584215.1	1
GCA_964584625.1	2
GCA_964584855.1	1
GCA_964585095.1	1
GCA_964585565.1	2
GCA_964585665.1	2
GCA_964585725.1	1
GCA_964585785.1	2
GCA_964586155.1	1
GCA_964586205.1	1
GCA_964586455.1	1
GCA_964586685.1	1
GCA_964586705.1	3
GCA_964586725.1	1
GCA_964586865.1	1
GCA_964586895.1	1
GCA_964587315.1	3
GCA_964587395.1	1
GCA_964587445.1	4
GCA_964587605.1	2
GCA_964587635.1	1
GCA_964587775.1	2
GCA_964587815.1	1
GCA_964587905.1	2
GCA_964588065.1	4
GCA_964588255.1	2
GCA_964588375.1	1
GCA_964588915.1	2
GCA_964589025.1	1
GCA_964589215.1	1
GCA_964589665.1	2
GCA_964589785.1	4
GCA_964590015.1	2
GCA_964590545.1	1
GCA_964590595.1	1
GCA_964590745.1	2
GCA_964591095.1	2
GCA_964591465.1	1
GCA_964591745.1	1
GCA_964591845.1	1
GCA_964592115.1	1
GCA_964592205.1	1
GCA_964592425.1	1
GCA_964593395.1	1
GCA_964593735.1	1
GCA_964593795.1	3
GCA_964594035.1	2
GCA_964594185.1	5
GCA_964594465.1	1
GCA_964594635.1	2
GCA_964594715.1	1
GCA_964595165.1	1
GCA_964595215.1	1
GCA_964595955.1	2
GCA_964596025.1	1
GCA_964596295.1	1
GCA_964596895.1	1
GCA_964597045.1	1
GCA_964597235.1	1
GCA_964597275.1	1
GCA_964597315.1	2
GCA_964597435.1	2
GCA_964597495.1	1
GCA_964597685.1	2
GCA_964597715.1	1
GCA_964598005.1	1
GCA_964598335.1	2
GCA_964599085.1	1
GCA_964599095.1	2
GCA_964599185.1	3
GCA_964599265.1	1
GCA_964599485.1	1
GCA_964599885.1	1
GCA_964600305.1	1
GCA_964600315.1	1
GCA_964600395.1	1
GCA_964600465.1	1
GCA_964600535.1	2
GCA_964600555.1	2
GCA_964600685.1	1
GCA_964600765.1	1
GCA_964601135.1	2
GCA_964601155.1	1
GCA_964601395.1	1
GCA_964601535.1	2
GCA_964601775.1	1
GCA_964601795.1	1
GCA_964602505.1	1
GCA_964602525.1	1
GCA_964602685.1	2
GCA_964602895.1	1
GCA_964602915.1	2
GCA_964603125.1	2
GCA_964603315.1	1
GCA_964603915.1	1
GCA_964604565.1	1
GCA_964604675.1	1
GCA_964604745.1	1
GCA_964604765.1	1
GCA_964604825.1	1
GCA_964605055.1	1
GCA_964605275.1	1
GCA_964605685.1	2
GCA_964606035.1	1
GCA_964606055.1	1
GCA_964606325.1	3
GCA_964606765.1	4
GCA_964606835.1	1
GCA_964607005.1	2
GCA_964607625.1	1
GCA_964607855.1	4
GCA_964608115.1	5
GCA_964608935.1	1
GCA_964608995.1	1
GCA_964609145.1	1
GCA_964609175.1	3
GCA_964609515.1	1
GCA_964609555.1	1
GCA_964610245.1	1
GCA_964610405.1	3
GCA_964610575.1	2
GCA_964610725.1	1
GCA_964610735.1	1
GCA_964611635.1	1
GCA_964611755.1	1
GCA_964611845.1	3
GCA_964611965.1	2
GCA_964612005.1	2
GCA_964612085.1	1
GCA_964612335.1	2
GCA_964612785.1	2
GCA_964613165.1	1
GCA_964613275.1	1
GCA_964613445.1	1
GCA_964613585.1	2
GCA_964613615.1	3
GCA_964613635.1	2
GCA_964613645.1	1
GCA_964613675.1	1
GCA_964613745.1	2
GCA_964613945.1	2
GCA_964614205.1	1
GCA_964614625.1	1
GCA_964614765.1	2
GCA_964614825.1	1
GCA_964615045.1	1
GCA_964615375.1	1
GCA_964615535.1	2
GCA_964615955.1	1
GCA_964616015.1	3
GCA_964616395.1	1
GCA_964616635.1	2
GCA_964616875.1	3
GCA_964616915.1	3
GCA_964617355.1	1
GCA_964617435.1	2
GCA_964617675.1	1
GCA_964617845.1	2
GCA_964618005.1	2
GCA_964618245.1	4
GCA_964618305.1	2
GCA_964618555.1	1
GCA_964618715.1	2
GCA_964618735.1	1
GCA_964618825.1	1
GCA_964619035.1	4
GCA_964619055.1	2
GCA_964619285.1	1
GCA_964619345.1	2
GCA_964619535.1	1
GCA_964619885.1	1
GCA_964619995.1	1
GCA_964620025.1	3
GCA_964620095.1	1
GCA_964620215.1	1
GCA_964620265.1	1
GCA_964620375.1	3
GCA_964620495.1	9
GCA_964620675.1	1
GCA_964620765.1	2
GCA_964620915.1	3
GCA_964620975.1	2
GCA_964621335.1	2
GCA_964621345.1	1
GCA_964621415.1	1
GCA_964621525.1	2
GCA_964621785.1	1
GCA_964621995.1	2
GCA_964622645.1	1
GCA_964622685.1	2
GCA_964622715.1	2
GCA_964623085.1	1
GCA_964623655.1	2
GCA_964623735.1	1
GCA_964623765.1	1
GCA_964623935.1	1
GCA_964624025.1	1
GCA_964624265.1	2
GCA_964624435.1	1
GCA_964624555.1	1
GCA_964624575.1	1
GCA_964624885.1	2
GCA_964625235.1	1
GCA_964625465.1	1
GCA_964625525.1	2
GCA_964625665.1	1
GCA_964625775.1	2
GCA_964625835.1	1
GCA_964626105.1	1
GCA_964626155.1	2
GCA_964626505.1	1
GCA_964626745.1	1
GCA_964626775.1	3
GCA_964627075.1	2
GCA_964627355.1	2
GCA_964627795.1	1
GCA_964627965.1	1
GCA_964628025.1	3
GCA_964628155.1	3
GCA_964628175.1	3
GCA_964628305.1	3
GCA_964628555.1	1
GCA_964628605.1	1
GCA_964628955.1	2
GCA_964629015.1	1
GCA_964629085.1	1
GCA_964629305.1	1
GCA_964629455.1	1
GCA_964629575.1	2
GCA_964630195.1	1
GCA_964630265.1	1
GCA_964630425.1	1
GCA_964630575.1	1
GCA_964630585.1	1
GCA_964630805.1	1
GCA_964631425.1	2
GCA_964631535.1	1
GCA_964631735.1	1
GCA_964631905.1	2
GCA_964631955.1	1
GCA_964632255.1	2
GCA_964632265.1	2
GCA_964632495.1	1
GCA_964632555.1	2
GCA_964632645.1	3
GCA_964632945.1	1
GCA_964632965.1	2
GCA_964633095.1	4
GCA_964633115.1	1
GCA_964633205.1	1
GCA_964633355.1	1
GCA_964633575.1	1
GCA_964633815.1	1
GCA_964634195.1	2
GCA_964634245.1	2
GCA_964634325.1	3
GCA_964634605.1	2
GCA_964635815.1	1
GCA_964635875.1	1
GCA_964635925.1	1
GCA_964635975.1	1
GCA_964636495.1	2
GCA_964636575.1	1
GCA_964636595.1	1
GCA_964636885.1	1
GCA_964636945.1	3
GCA_964637205.1	4
GCA_964637245.1	1
GCA_964637565.1	1
GCA_964637875.1	1
GCA_964638025.1	2
GCA_964638135.1	1
GCA_964638185.1	1
GCA_964638245.1	1
GCA_964638305.1	1
GCA_964638395.1	1
GCA_964638495.1	3
GCA_964638635.1	3
GCA_964638655.1	2
GCA_964638925.1	1
GCA_964639465.1	2
GCA_964639535.1	1
GCA_964640525.1	1
GCA_964641005.1	1
GCA_964641065.1	4
GCA_964641275.1	2
GCA_964641405.1	3
GCA_964641635.1	1
GCA_964641785.1	2
GCA_964641795.1	4
GCA_964642205.1	2
GCA_964642635.1	1
GCA_964642935.1	1
GCA_964643145.1	1
GCA_964643405.1	1
GCA_964644385.1	1
GCA_964644395.1	1
GCA_964644615.1	3
GCA_964644665.1	1
GCA_964644715.1	1
GCA_964644755.1	1
GCA_964644885.1	1
GCA_964644915.1	3
GCA_964645155.1	1
GCA_964645205.1	2
GCA_964645215.1	2
GCA_964645345.1	2
GCA_964645715.1	1
GCA_964645835.1	3
GCA_964646755.1	1
GCA_964646895.1	1
GCA_964647135.1	1
GCA_964647355.1	2
GCA_964647795.1	1
GCA_964648025.1	1
GCA_964648115.1	2
GCA_964648215.1	3
GCA_964648505.1	1
GCA_964648595.1	2
GCA_964649085.1	2
GCA_964649205.1	1
GCA_964649315.1	2
GCA_964649815.1	1
GCA_964649985.1	1
GCA_964650115.1	1
GCA_964650365.1	1
GCA_964650505.1	3
GCA_964650735.1	2
GCA_964650975.1	1
GCA_964651185.1	5
GCA_964651335.1	1
GCA_964651395.1	2
GCA_964651595.1	1
GCA_964651805.1	5
GCA_964652055.1	2
GCA_964652405.1	2
GCA_964652435.1	1
GCA_964652475.1	1
GCA_964652705.1	3
GCA_964652715.1	1
GCA_964652785.1	1
GCA_964652855.1	2
GCA_964653165.1	1
GCA_964653225.1	1
GCA_964653495.1	2
GCA_964654255.1	1
GCA_964654605.1	2
GCA_964654655.1	2
GCA_964654975.1	1
GCA_964655135.1	1
GCA_964655235.1	2
GCA_964655425.1	1
GCA_964655595.1	3
GCA_964655655.1	1
GCA_964655725.1	1
GCA_964657325.1	1
GCA_964657365.1	2
GCA_964657445.1	1
GCA_964657565.1	2
GCA_964657595.1	1
GCA_964657655.1	3
GCA_964657765.1	1
GCA_964657785.1	1
GCA_964657875.1	1
GCA_964657965.1	2
GCA_964658025.1	1
GCA_964658115.1	1
GCA_964658785.1	1
GCA_965116145.1	1
GCA_965116445.1	1
GCA_965116715.1	1
GCA_965116765.1	1
GCA_965116955.1	1
GCA_965140395.1	1
GCA_965140415.1	1
GCA_965140455.1	1
GCA_965140695.1	1
GCA_965183835.1	1
GCA_965194445.1	2
GCA_965194545.1	1
GCA_965194595.1	1
GCA_965194655.1	1
GCA_965194715.1	3
GCA_965197265.1	1
GCA_965197925.1	1
GCA_965198435.1	1
GCA_965198565.1	1
GCA_965198695.1	1
GCA_965198725.1	1
GCA_965198755.1	1
GCA_965198835.1	1
GCA_965198845.1	1
GCA_965198895.1	1
GCA_965198905.1	1
GCA_965198915.1	1
GCA_965198995.1	1
GCA_965199005.1	1
GCA_965199045.1	1
GCA_965199095.1	1
GCA_965199105.1	2
GCA_965199125.1	1
GCA_965199165.1	2
GCA_965199235.1	2
GCA_965199555.1	1
GCA_965199585.1	2
GCA_965199665.1	3
GCA_965199805.1	1
GCA_965199985.1	1
GCA_965200575.1	1
GCA_965200665.1	1
GCA_965202695.1	1
GCA_965202915.1	1
GCA_965203495.1	1
GCA_965203745.1	1
GCA_965203995.1	1
GCA_965204405.1	2
GCA_965204675.1	1
GCA_965204695.1	1
GCA_965205095.1	1
GCA_965205295.1	1
GCA_965205725.1	1
GCA_965205955.1	1
GCA_965206285.1	1
GCA_965206705.1	1
GCA_965206765.1	1
GCA_965207265.1	1
GCA_965207365.1	1
GCA_965207615.1	1
GCA_965208165.1	1
GCA_965208755.1	1
GCA_965211635.1	1
GCA_965212515.1	1
GCA_965212545.1	2
GCA_965212615.1	1
GCA_965213535.1	1
GCA_965213595.1	1
GCA_965213645.1	2
GCA_965213765.1	1
GCA_965213925.1	3
GCA_965214335.1	1
GCA_965214365.1	1
GCA_965214375.1	3
GCA_965214805.1	1
GCA_965215005.1	1
GCA_965215105.1	1
GCA_965215555.1	1
GCA_965215565.1	2
GCA_965215755.1	2
GCA_965215785.1	1
GCA_965215855.1	1
GCA_965215895.1	1
GCA_965215945.1	1
GCA_965215955.1	1
GCA_965216005.1	1
GCA_965216105.1	2
GCA_965216125.1	1
GCA_965216205.1	1
GCA_965216355.1	3
GCA_965216365.1	1
GCA_965216535.1	1
GCA_965216655.1	4
GCA_965216665.1	5
GCA_965216675.1	3
GCA_965216685.1	3
GCA_965216735.1	1
GCA_965216755.1	1
GCA_965217245.1	5
GCA_965217265.1	1
GCA_965218395.1	1
GCA_965218415.1	3
GCA_965218765.1	2
GCA_965219285.1	1
GCA_965219625.1	1
GCA_965219675.1	1
GCA_965220845.1	1
GCA_965221135.1	1
GCA_965222015.1	1
GCA_965222105.1	1
GCA_965222215.1	1
GCA_965222315.1	1
GCA_965222355.1	1
GCA_965222375.1	2
GCA_965222395.1	1
GCA_965222485.1	2
GCA_965222725.1	1
GCA_965222775.1	1
GCA_965222795.1	1
GCA_965222835.1	1
GCA_965222875.1	1
GCA_965223025.1	1
GCA_965223035.1	2
GCA_965223125.1	1
GCA_965223255.1	2
GCA_965223325.1	1
GCA_965223335.1	1
GCA_965223355.1	2
GCA_965223375.1	1
GCA_965223385.1	1
GCA_965223705.1	1
GCA_965223805.1	1
GCA_965223815.1	1
GCA_965223825.1	1
GCA_965224025.1	1
GCA_965224045.1	2
GCA_965224055.1	1
GCA_965224165.1	1
GCA_965224185.1	1
GCA_965224225.1	2
GCA_965224505.1	1
GCA_965224645.1	1
GCA_965224725.1	1
GCA_965225625.1	1
GCA_965225735.1	1
GCA_965225775.1	3
GCA_965225895.1	1
GCA_965225935.1	2
GCA_965226995.1	1
GCA_965227035.1	3
GCA_965227185.1	1
GCA_965227245.1	1
GCA_965227405.1	2
GCA_965227455.1	3
GCA_965227515.1	1
GCA_965227535.1	1
GCA_965227565.1	1
GCA_965227635.1	1
GCA_965227645.1	1
GCA_965227685.1	1
GCA_965227845.1	1
GCA_965227875.1	1
GCA_965227885.1	1
GCA_965227905.1	2
GCA_965227945.1	3
GCA_965228005.1	1
GCA_965228025.1	3
GCA_965228065.1	1
GCA_965228095.1	1
GCA_965228135.1	1
GCA_965228275.1	1
GCA_965228285.1	1
GCA_965228425.1	2
GCA_965228445.1	1
GCA_965228575.1	1
GCA_965228585.1	1
GCA_965228615.1	2
GCA_965228625.1	3
GCA_965228695.1	2
GCA_965228725.1	1
GCA_965228745.1	1
GCA_965228785.1	1
GCA_965228875.1	1
GCA_965228895.1	1
GCA_965228905.1	1
GCA_965228915.1	1
GCA_965228975.1	1
GCA_965229085.1	1
GCA_965229095.1	1
GCA_965229115.1	1
GCA_965229165.1	3
GCA_965229215.1	2
GCA_965229265.1	2
GCA_965229325.1	1
GCA_965229335.1	3
GCA_965229345.1	3
GCA_965229565.1	1
GCA_965229685.1	1
GCA_965229695.1	1
GCA_965229765.1	2
GCA_965229805.1	1
GCA_965229825.1	1
GCA_965230025.1	1
GCA_965230205.1	2
GCA_965230245.1	1
GCA_965230445.1	1
GCA_965230515.1	1
GCA_965230705.1	1
GCA_965230795.1	1
GCA_965231175.1	1
GCA_965232105.1	1
GCA_965232285.1	1
GCA_965232405.1	1
GCA_965232515.1	2
GCA_965232875.1	1
GCA_965232975.1	1
GCA_965233055.1	2
GCA_965233125.1	2
GCA_965233135.1	1
GCA_965233165.1	1
GCA_965233185.1	3
GCA_965233195.1	4
GCA_965233705.1	2
GCA_965234315.1	2
GCA_965234325.1	1
GCA_965234355.1	1
GCA_965234495.1	2
GCA_965234525.1	1
GCA_965234735.1	1
GCA_965234775.1	1
GCA_965237625.1	2
GCA_965237855.1	1
GCA_965238135.1	1
GCA_965238175.1	1
GCA_965243105.1	1
GCA_965243205.1	1
GCA_965243325.1	1
GCA_965243535.1	2
GCA_965243615.1	1
GCA_965243785.1	1
GCA_965246755.1	1
GCA_965246795.1	2
GCA_965246805.1	3
GCA_965246835.1	1
GCA_965246875.1	1
GCA_965246895.1	1
GCA_965246915.1	1
GCA_965246925.1	1
GCA_965246945.1	1
GCA_965247075.1	1
GCA_965247095.1	1
GCA_965247115.1	1
GCA_965247145.1	1
GCA_965247175.1	2
GCA_965247225.1	1
GCA_965247245.1	2
GCA_965247335.1	2
GCA_965247345.1	1
GCA_965247525.1	1
GCA_965247705.1	1
GCA_965247715.1	1
GCA_965248185.1	1
GCA_965248715.1	1
GCA_965248885.1	1
GCA_965248965.1	2
GCA_965248995.1	1
GCA_965249015.1	1
GCA_965249175.1	1
GCA_965249635.1	1
GCA_965249705.1	2
GCA_965249875.1	3
GCA_965249895.1	1
GCA_965249925.1	3
GCA_965250105.1	2
GCA_965250205.1	1
GCA_965250225.1	1
GCA_965250245.1	3
GCA_965250275.1	1
GCA_965250675.1	4
GCA_965261225.1	1
GCA_965261285.1	1
GCA_965261585.1	1
GCA_965261715.1	1
GCA_965261955.1	2
GCA_965262235.1	1
GCA_965262265.1	1
GCA_965262355.1	1
GCA_965262415.1	1
GCA_965262465.1	1
GCA_965262565.1	3
GCA_965262605.1	1
GCA_965262665.1	1
GCA_965262875.1	1
GCA_965262985.1	1
GCA_965263215.1	1
GCA_965263305.1	1
GCA_965263335.1	2
GCA_965263345.1	2
GCA_965263365.1	1
GCA_965263455.1	3
GCA_965267245.1	2
GCA_965267275.1	1
GCA_965267295.1	1
GCA_965267325.1	1
GCA_965267405.1	1
GCA_965267475.1	1
GCA_965267485.1	1
GCA_965275905.1	1
GCA_965275915.1	3
GCA_965276685.1	2
GCA_965276765.1	1
GCA_965276785.1	1
GCA_965276795.1	1
GCA_965276815.1	1
GCA_965276975.1	1
GCA_965277015.1	1
GCA_965277035.1	1
GCA_965277115.1	1
GCA_965277275.1	2
GCA_965277495.1	3
GCA_965277505.1	1
GCA_965277605.1	1
GCA_965277615.1	1
GCA_965277635.1	1
GCA_965277795.1	1
GCA_965278985.1	3
GCA_965278995.1	1
GCA_965279045.1	1
GCA_965279065.1	3
GCA_965279075.1	3
GCA_965279085.1	1
GCA_965279105.1	1
GCA_965279115.1	3
GCA_965279125.1	1
GCA_965279165.1	1
GCA_965279205.1	1
GCA_965279295.1	1
GCA_965279325.1	1
GCA_965279345.1	1
GCA_965279355.1	2
GCA_965279395.1	1
GCA_965279415.1	1
GCA_965279425.1	1
GCA_965279475.1	2
GCA_965279515.1	2
GCA_965279525.1	1
GCA_965279565.1	1
GCA_965279655.1	1
GCA_965279665.1	1
GCA_965279735.1	1
GCA_965283675.1	1
GCA_965283735.1	1
GCA_965283745.1	1
GCA_965283765.1	1
GCA_965283845.1	1
GCA_965283865.1	1
GCA_965284055.1	2
GCA_965284145.1	1
GCA_965284225.1	1
GCA_965284315.1	2
GCA_965284495.1	2
GCA_965284505.1	1
GCA_965284635.1	1
GCA_965284655.1	1
GCA_965363575.1	1
GCA_965363655.1	1
GCA_965363665.1	1
GCA_965363735.1	1
GCA_965363755.1	1
GCA_965364195.1	1
GCA_965364495.1	1
GCA_965364565.1	1
GCA_965364575.1	1
GCA_965364785.1	1
GCA_965364825.1	5
GCA_965364915.1	1
GCA_965365495.1	1
GCA_965365545.1	1
GCA_965365555.1	1
GCA_965365575.1	1
GCA_965365655.1	2
GCA_965365965.1	1
GCA_965366515.1	1
GCA_965366835.1	1
GCA_965367215.1	2
GCA_965367245.1	1
GCA_965367685.1	1
GCA_965367985.1	4
GCA_965368205.1	1
GCA_965368515.1	1
GCA_965368585.1	2
GCA_965368915.1	1
GCA_965369035.1	1
GCA_965369185.1	1
GCA_965369205.1	2
GCA_965369435.1	1
GCA_965371325.1	2
GCA_965372875.1	1
GCA_965530755.1	3
GCA_965533395.1	2
GCA_965601515.1	1
GCA_965601665.1	2
GCA_965601715.1	1
GCA_965601735.1	1
GCA_965601835.1	1
GCA_965602395.1	2
GCA_965603475.1	1
GCA_965603635.1	1
GCA_965603855.1	2
GCA_965649595.1	1
GCA_965649745.1	1
GCA_965649985.1	1
GCA_965650035.1	1
GCA_965650045.1	1
GCA_965650425.1	2
GCA_965650445.1	2
GCA_965650625.1	2
GCA_965650725.1	2
GCA_965650765.1	3
GCA_965650865.1	1
GCA_965650885.1	2
GCA_965651385.1	1
GCA_965651595.1	1
GCA_965651925.1	1
GCA_965652015.1	4
GCA_965652545.1	3
GCA_965652675.1	2
GCA_965653375.1	1
GCA_965653535.1	1
GCA_965653625.1	3
GCA_965653955.1	1
GCA_965655275.1	1
GCA_965656085.1	1
GCA_965656505.1	1
GCA_965656525.1	1
GCA_965656855.1	1
GCA_965656885.1	1
GCA_965656935.1	1
GCA_965657085.1	1
GCA_965657335.1	1
GCA_965658465.1	1
GCA_965658685.1	1
GCA_965659735.1	2
GCA_965659885.1	1
GCA_965660085.1	1
GCA_965660425.1	1
GCA_965660685.1	1
GCA_965660815.1	1
GCA_965661105.1	1
GCA_965661165.1	1
GCA_965661375.1	1
GCA_965661985.1	1
GCA_965662135.1	1
GCA_965662235.1	1
GCA_965662365.1	2
GCA_965662685.1	1
GCA_965662745.1	1
GCA_965727025.1	1
GCA_965974445.1	1
GCA_965974465.1	5
GCA_966077345.1	2
GCA_966095775.1	2
GCA_966096025.1	2
GCA_966096115.1	3
GCA_966111495.1	2
GCA_966111775.1	4
GCA_966112355.1	3
GCA_966112795.1	1
GCA_966112955.1	3
GCA_966186155.1	1
GCA_966186235.1	1
GCA_966191535.1	1
GCA_966191635.1	1
GCA_966203835.1	1
GCA_966205705.1	1
GCA_966210405.1	1
GCA_966210435.1	1
GCA_966210615.1	2
GCA_966210725.1	1
GCA_966210745.1	2
GCA_966210885.1	1
GCA_966211105.1	3
GCA_966211265.1	1
GCA_966211295.1	2
GCA_966211335.1	1
GCA_966211435.1	2
GCA_966211475.1	3
GCA_966211495.1	4
GCA_966211575.1	2
GCA_966211585.1	5
GCA_966211605.1	1
GCA_966211615.1	1
GCA_966211665.1	1
GCA_966211675.1	1
GCA_966211685.1	1
GCA_966211695.1	2
GCA_966211705.1	1
GCA_966211755.1	3
GCA_966211815.1	4
GCA_966211835.1	1
GCA_966211865.1	3
GCA_966211905.1	2
GCA_966211915.1	2
GCA_966211925.1	1
GCA_966211935.1	2
GCA_966211955.1	3
GCA_966211965.1	7
GCA_966212005.1	1
GCA_966212065.1	4
GCA_966212105.1	3
GCA_966212285.1	2
GCA_966212305.1	3
GCA_966212315.1	2
GCA_966212325.1	2
GCA_966212445.1	5
GCA_966212505.1	4
GCA_966212545.1	5
GCA_966212555.1	2
GCA_966244135.1	1
GCA_966248995.1	3
GCA_966250105.1	2
GCA_966250375.1	6
GCA_966251045.1	2
GCA_966251135.1	2
GCA_966252285.1	1
GCA_966252435.1	5
GCA_966417555.1	2
GCA_966421005.1	5
GCA_966424745.1	3
GCA_966426465.1	1
GCA_966430775.1	1
GCA_966431825.1	3
GCA_966433195.1	5
GCA_966433995.1	4
GCA_966434565.1	1
GCA_966434585.1	1
GCA_966435935.1	1
GCA_966692625.1	3
GCF_000007705.1	3
GCF_000007825.1	2
GCF_000008485.1	5
GCF_000009365.1	2
GCF_000009625.1	3
GCF_000009985.1	2
GCF_000010525.1	3
GCF_000010625.1	1
GCF_000010725.1	2
GCF_000010805.1	1
GCF_000011085.1	1
GCF_000011365.1	6
GCF_000011705.1	3
GCF_000011965.2	1
GCF_000012325.1	1
GCF_000012365.1	3
GCF_000012945.1	6
GCF_000012985.1	1
GCF_000013025.1	1
GCF_000013085.1	1
GCF_000013365.1	1
GCF_000013565.1	1
GCF_000013605.1	4
GCF_000013645.1	4
GCF_000013665.1	1
GCF_000013745.1	1
GCF_000013865.1	5
GCF_000013885.1	2
GCF_000013985.1	1
GCF_000014045.1	2
GCF_000014065.1	1
GCF_000014565.1	3
GCF_000014785.1	3
GCF_000014805.1	2
GCF_000015265.1	4
GCF_000015505.1	3
GCF_000015565.1	2
GCF_000015725.1	2
GCF_000016185.1	1
GCF_000016285.1	1
GCF_000016665.1	2
GCF_000017425.1	2
GCF_000017805.1	2
GCF_000018145.1	1
GCF_000018285.1	1
GCF_000018545.1	1
GCF_000019185.1	1
GCF_000019725.1	1
GCF_000019785.1	3
GCF_000019845.1	5
GCF_000020045.1	4
GCF_000020125.1	6
GCF_000020665.1	1
GCF_000021305.1	3
GCF_000021745.1	4
GCF_000021825.1	3
GCF_000022085.1	5
GCF_000023025.1	1
GCF_000023945.1	1
GCF_000024165.1	4
GCF_000024365.1	1
GCF_000024805.1	1
GCF_000025265.1	1
GCF_000025325.1	1
GCF_000025345.1	3
GCF_000025965.1	2
GCF_000026105.1	1
GCF_000026145.1	3
GCF_000039765.1	1
GCF_000067045.1	1
GCF_000067165.1	4
GCF_000067205.1	2
GCF_000069185.1	1
GCF_000069785.1	5
GCF_000092285.1	1
GCF_000092925.1	1
GCF_000143145.1	5
GCF_000144605.1	1
GCF_000146345.1	1
GCF_000147335.1	2
GCF_000148645.1	1
GCF_000148725.1	1
GCF_000152625.1	1
GCF_000152725.1	1
GCF_000152745.1	1
GCF_000152805.1	1
GCF_000152825.2	2
GCF_000152845.1	1
GCF_000152865.1	1
GCF_000153025.1	1
GCF_000153205.1	1
GCF_000153325.1	2
GCF_000153705.1	1
GCF_000153725.1	1
GCF_000154705.2	1
GCF_000154785.2	1
GCF_000155615.1	2
GCF_000155675.2	1
GCF_000155735.2	1
GCF_000156235.1	2
GCF_000156335.1	1
GCF_000157895.3	3
GCF_000158095.2	1
GCF_000158175.1	1
